FID,the_geom,code,timestamp,air_pressure,air_temperature_avg,air_temperature_max,air_temperature_min,relative_humidity,precipitation,wind_speed,qc_flags
aws_1day.fid--7433afc2_184f1ef2752_-24d,POINT (3.202 51.348),6418,2021-04-05T00:00:00,1013.52,5.68,8.52,3.53,72.16,1.99,11.67,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":false,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_-24c,POINT (3.202 51.348),6418,2021-04-03T00:00:00,1028.24,7,7.63,6.45,71.28,0.06,9.29,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_-24b,POINT (5.255 50.194),6472,2021-04-05T00:00:00,979.1,1.2,4.87,-2.93,84,2.75,5.34,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_-24a,POINT (5.255 50.194),6472,2021-04-06T00:00:00,980.6,-0.14,4.14,-2.33,80.54,1.14,4.54,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_-249,POINT (5.255 50.194),6472,2021-03-25T00:00:00,986.73,6.61,9.99,2.07,82.89,0.2,2.24,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_-248,POINT (3.202 51.348),6418,2021-03-28T00:00:00,1024.19,9.57,11.96,7.04,72.14,0.34,8.68,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":false,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_-247,POINT (3.202 51.348),6418,2021-03-25T00:00:00,1018.63,8.88,11.31,6.99,79.3,0.03,4.84,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_-246,POINT (5.255 50.194),6472,2021-03-28T00:00:00,993.76,8.61,13.41,3.09,61.77,0,5.11,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_-245,POINT (5.255 50.194),6472,2021-03-29T00:00:00,996.2,12.23,19.25,5.03,46.32,0,3.44,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_-244,POINT (3.202 51.348),6418,2021-03-24T00:00:00,1020.55,8.24,13.21,4.63,78.54,0,3.62,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_-243,POINT (3.202 51.348),6418,2021-03-26T00:00:00,1012.37,9.25,12.43,6.01,71.99,6.03,8.1,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_-242,POINT (5.255 50.194),6472,2021-03-26T00:00:00,982.67,8.19,11.93,3.25,72.9,2.38,5.53,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_-241,POINT (3.202 51.348),6418,2021-03-27T00:00:00,1020.2,7.83,9.93,5.87,70.28,0.13,8.06,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_-240,POINT (5.255 50.194),6472,2021-03-30T00:00:00,995.02,14.02,22.46,4.24,41.57,0,2.24,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_-23f,POINT (3.202 51.348),6418,2021-03-30T00:00:00,1027.02,12.67,19.33,7.02,61.48,0,2.41,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_-23e,POINT (5.255 50.194),6472,2021-03-24T00:00:00,988.2,8.23,14.89,0.46,63.65,0,2.98,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_-23d,POINT (5.255 50.194),6472,2021-03-27T00:00:00,988.87,4.87,7.4,1.46,75.89,1.53,5.28,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_-23c,POINT (3.202 51.348),6418,2021-03-29T00:00:00,1027,11.47,17.47,7.36,65.54,0,5.84,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_-23b,POINT (3.202 51.348),6418,2021-03-20T00:00:00,1028.38,6.22,8.15,4.65,78.75,0.15,4.43,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_-23a,POINT (3.202 51.348),6418,2021-03-19T00:00:00,1025.27,5.62,6.34,4.09,79.2,0.09,8.35,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_-239,POINT (5.255 50.194),6472,2021-03-19T00:00:00,988.02,2.78,5.89,0.56,69.41,0.23,4.87,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_-238,POINT (5.255 50.194),6472,2021-03-21T00:00:00,989.22,3.7,7.27,0.23,79.23,0.36,3.82,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_-237,POINT (3.202 51.348),6418,2021-03-22T00:00:00,1025.08,7.27,9.07,6.11,73.95,0,3.09,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_-236,POINT (5.255 50.194),6472,2021-03-23T00:00:00,991.16,5.57,11.21,1.27,72.58,0,1.56,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_-235,POINT (5.255 50.194),6472,2021-03-17T00:00:00,990.74,2.98,5.33,1.84,94.06,1.74,3.57,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_-234,POINT (5.255 50.194),6472,2021-03-20T00:00:00,992.78,2.52,6.66,-1.48,67.67,0,2.21,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_-233,POINT (3.202 51.348),6418,2021-03-21T00:00:00,1025.11,6.81,7.55,6.11,83.92,0,7.38,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_-232,POINT (3.202 51.348),6418,2021-03-18T00:00:00,1023.84,6.02,6.43,5.71,91.1,1.71,6.55,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":false,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_-231,POINT (5.255 50.194),6472,2021-03-18T00:00:00,988.48,2.79,5.91,-0.09,83.76,0.98,2.05,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_-230,POINT (5.255 50.194),6472,2021-03-22T00:00:00,990.58,3.59,6.07,1.29,78.5,0.96,2.23,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":false,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_-22f,POINT (3.202 51.348),6418,2021-03-17T00:00:00,1027.43,6.38,6.95,5.73,89.7,3.51,8.69,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_-22e,POINT (3.202 51.348),6418,2021-03-23T00:00:00,1023.8,7.05,9.89,4.3,85.03,0,3.96,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_-22d,POINT (3.202 51.348),6418,2021-03-12T00:00:00,1002.36,7.29,8.75,5.07,78.18,1.56,10.04,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_-22c,POINT (3.202 51.348),6418,2021-03-13T00:00:00,994.75,7.55,8.91,6.02,75.58,3.79,11.2,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_-22b,POINT (5.255 50.194),6472,2021-03-14T00:00:00,977.35,3.57,6.87,0.96,86.69,7.69,4.6,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_-22a,POINT (5.255 50.194),6472,2021-03-11T00:00:00,969.38,7.31,11.83,3.6,78.63,6.81,9.92,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_-229,POINT (5.255 50.194),6472,2021-03-15T00:00:00,981.65,4.64,7.76,2.78,83.45,5.01,5.2,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_-228,POINT (3.202 51.348),6418,2021-03-16T00:00:00,1023.55,6.53,7.34,5.79,88.47,6.53,5.84,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_-227,POINT (5.255 50.194),6472,2021-03-10T00:00:00,981.28,5.68,8.64,2,78.53,0.4,6.05,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_-226,POINT (5.255 50.194),6472,2021-03-16T00:00:00,989.3,3.44,4.85,2.4,92.03,7.79,2.8,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_-225,POINT (5.255 50.194),6472,2021-03-13T00:00:00,966.28,5.11,8.4,1.34,78.94,6.57,9.12,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_-224,POINT (3.202 51.348),6418,2021-03-14T00:00:00,1009.53,7.58,9.73,4.5,76.95,2.21,7.59,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_-223,POINT (3.202 51.348),6418,2021-03-10T00:00:00,1009.98,6.52,8.64,3.7,77.41,1.16,9.75,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":false,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_-222,POINT (5.255 50.194),6472,2021-03-12T00:00:00,973.96,5.17,8.02,3.5,79.46,6.75,7.9,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_-221,POINT (3.202 51.348),6418,2021-03-11T00:00:00,996.89,9.43,11.76,6.84,75.01,2.91,12.62,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":false,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_-220,POINT (3.202 51.348),6418,2021-03-15T00:00:00,1016.74,7.48,8.97,6.43,80.15,0.57,7.59,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_-21f,POINT (5.255 50.194),6472,2021-03-04T00:00:00,986.47,5.51,8.11,2.34,92.01,10.52,2.49,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_-21e,POINT (5.255 50.194),6472,2021-03-09T00:00:00,984.62,2.94,5.98,-0.09,90.51,1.27,2.2,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_-21d,POINT (3.202 51.348),6418,2021-03-06T00:00:00,1031.69,4.36,5.96,2.81,70.08,0,5.27,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_-21c,POINT (5.255 50.194),6472,2021-03-07T00:00:00,989.18,0.32,5.8,-4.89,64.73,0,2.63,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_-21b,POINT (3.202 51.348),6418,2021-03-09T00:00:00,1017.95,5.91,7.1,4.38,89.91,0.21,3.65,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_-21a,POINT (5.255 50.194),6472,2021-03-03T00:00:00,993.05,10.51,16.35,4.3,53.58,0,1.47,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_-219,POINT (3.202 51.348),6418,2021-03-05T00:00:00,1028.85,4.53,5.72,3.73,71.63,0.03,7.43,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_-218,POINT (3.202 51.348),6418,2021-03-07T00:00:00,1025.2,4.37,5.99,2.78,70.89,0,3.3,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_-217,POINT (5.255 50.194),6472,2021-03-05T00:00:00,992.18,1.23,3.81,-2.13,75.21,0.38,3.85,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_-216,POINT (5.255 50.194),6472,2021-03-08T00:00:00,987.31,1.25,6.17,-5.05,72.36,0,2.28,"{""validated"": {""air_pressure"":false,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_-215,POINT (3.202 51.348),6418,2021-03-04T00:00:00,1021.71,4.54,4.95,4.01,97.14,2.91,4.98,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":false,""wind_speed"":false}}"
aws_1day.fid--7433afc2_184f1ef2752_-214,POINT (5.255 50.194),6472,2021-03-06T00:00:00,995.34,0.81,7.54,-4.65,60.45,0,3.41,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
